mm;SiteID;climatologico;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;cod_rete;comune;provincia;County;nome_rete;cod_reg
2;6686;3.012182523954224;S. VALENTINO ALLA M;160080;160080;46.75;10.533;1461;11;CURON VENOSTA;BOLZANO;TRENTINO-ALTO ADIGE;Sinottica;4
2;6690;10.22273811096641;BOLZANO;160200;160200;46.467;11.333;241;11;BOLZANO;BOLZANO;TRENTINO-ALTO ADIGE;Sinottica;4
2;6691;-1.0938376343868041;PASSO ROLLE;160210;160210;46.3;11.783;2006;11;SIROR;TRENTO;TRENTINO-ALTO ADIGE;Sinottica;4
2;6692;-2.4023914431673052;PAGANELLA;160220;160220;46.15;11.033;2129;11;FAI DELLA PAGANELLA;TRENTO;TRENTINO-ALTO ADIGE;Sinottica;4
2;6693;3.1542722128535803;DOBBIACO;160330;160330;46.733;12.217;1226;11;DOBBIACO;BOLZANO;TRENTINO-ALTO ADIGE;Sinottica;4
2;6694;9.689654535502811;AVIANO;160360;160360;46.033;12.6;128;11;AVIANO;PORDENONE;FRIULI-VENEZIA GIULIA;NA;6
2;6697;4.566870161857847;TARVISIO;160400;160400;46.5;13.583;778;11;TARVISIO;UDINE;FRIULI-VENEZIA GIULIA;Sinottica;6
2;6700;9.95375919949166;UDINE/RIVOLTO;160450;160450;45.983;13.033;53;11;CODROIPO;UDINE;FRIULI-VENEZIA GIULIA;NA;6
2;6703;-8.892497852721991;PIAN ROSA;160520;160520;45.933;7.7;3488;11;VALTOURNENCHE;AOSTA;VALLE D'AOSTA;Sinottica;2
2;6707;9.828193760262726;TORINO/CASELLE;160590;160590;45.217;7.65;287;11;SAN MAURIZIO CANAVESE;TORINO;PIEMONTE;Sinottica;1
2;6709;6.84525302283923;TORINO/BRIC DELLA C;160610;160610;45.033;7.733;710;11;PECETTO TORINESE;TORINO;PIEMONTE;Sinottica;1
2;6710;9.239897959183674;NOVARA/CAMERI;160640;160640;45.517;8.667;169;11;CAMERI;NOVARA;PIEMONTE;Sinottica;1
2;6711;9.89824302134647;MILANO/MALPENSA;160660;160660;45.617;8.733;211;11;FERNO;VARESE;LOMBARDIA;Sinottica;3
2;6717;9.575882594417077;BERGAMO/ORIO AL SER;160760;160760;45.667;9.7;237;11;ORIO AL SERIO;BERGAMO;LOMBARDIA;Sinottica;3
2;6718;10.253447819740924;MILANO/LINATE;160800;160800;45.433;9.283;103;11;PESCHIERA BORROMEO;MILANO;LOMBARDIA;Sinottica;3
2;6720;8.856197095548577;PIACENZA;160840;160840;44.917;9.733;138;11;SAN GIORGIO PIACENTINO;PIACENZA;EMILIA-ROMAGNA;Sinottica;8
2;6721;9.408470001263105;BRESCIA/GHEDI;160880;160880;45.417;10.283;97;11;GHEDI;BRESCIA;LOMBARDIA;Sinottica;3
2;6723;9.702683879735009;VERONA/VILLAFRANCA;160900;160900;45.383;10.867;68;11;VILLAFRANCA DI VERONA;VERONA;VENETO;Sinottica;5
2;6729;10.087575786282683;TREVISO/ISTRANA;160980;160980;45.683;12.1;46;11;ISTRANA;TREVISO;VENETO;Sinottica;5
2;6730;10.219785471021103;TREVISO/S. ANGELO;160990;160990;45.65;12.183;23;11;QUINTO DI TREVISO;TREVISO;VENETO;Sinottica;5
2;6733;9.33045155993432;VENEZIA/TESSERA;161050;161050;45.5;12.333;6;11;VENEZIA;VENEZIA;VENETO;Sinottica;5
2;6735;10.46617816091954;RONCHI DEI LEGIONAR;161080;161080;45.817;13.483;12;11;RONCHI DEI LEGIONARI;GORIZIA;FRIULI-VENEZIA GIULIA;Sinottica;6
2;6736;9.61663215349997;TRIESTE;161100;161100;45.65;13.75;20;11;TRIESTE;TRIESTE;FRIULI-VENEZIA GIULIA;Sinottica;6
2;6739;7.81894271118409;MONDOVI;161140;161140;44.383;7.817;560;11;MONDOVI';CUNEO;PIEMONTE;Sinottica;1
2;6744;6.922849912752212;PASSO DEI GIOVI;161190;161190;44.633;8.933;475;11;ISOLA DEL CANTONE;GENOVA;LIGURIA;Sinottica;7
2;6747;12.798444107616522;ALBENGA;161220;161220;44.05;8.117;49;11;ORTOVERO;SAVONA;LIGURIA;Sinottica;7
2;6749;2.7595114999593315;PASSO DELLA CISA;161240;161240;44.433;9.933;1040;11;PONTREMOLI;MASSA CARRARA;TOSCANA;Sinottica;9
2;6750;12.006407010391616;SARZANA/LUNI;161250;161250;44.083;9.983;10;11;SARZANA;LA SPEZIA;LIGURIA;NA;7
2;6758;-1.4127221939112544;MONTE CIMONE;161340;161340;44.2;10.7;2173;11;RIOLUNATO;MODENA;EMILIA-ROMAGNA;Sinottica;8
2;6762;10.177435908294166;FERRARA;161380;161380;44.833;11.617;10;11;FERRARA;FERRARA;EMILIA-ROMAGNA;Sinottica;8
2;6763;9.918440065681445;BOLOGNA/BORGO PANIG;161400;161400;44.533;11.3;49;11;BOLOGNA;BOLOGNA;EMILIA-ROMAGNA;Sinottica;8
2;6766;9.613474070264711;PUNTA MARINA;161460;161460;44.45;12.3;6;11;RAVENNA;RAVENNA;EMILIA-ROMAGNA;Sinottica;8
2;6768;10.028236770797434;CERVIA;161480;161480;44.217;12.3;10;11;CESENA;FORLI-CESENA;EMILIA-ROMAGNA;Sinottica;8
2;6769;9.964138969103297;RIMINI;161490;161490;44.033;12.617;13;11;RIMINI;RIMINI;EMILIA-ROMAGNA;Sinottica;8
2;6771;12.58621921182266;CAPO MELE;161530;161530;43.95;8.167;221;11;LAIGUEGLIA;SAVONA;LIGURIA;Sinottica;7
2;6773;12.621232895457034;PISA/S. GIUSTO;161580;161580;43.683;10.383;6;11;PISA;PISA;TOSCANA;Sinottica;9
2;6776;9.520526819923372;MONTE ARGENTARIO;161680;161680;42.383;11.167;631;11;MONTE ARGENTARIO;GROSSETO;TOSCANA;Sinottica;9
2;6777;12.702019704433498;FIRENZE/PERETOLA;161700;161700;43.8;11.2;38;11;FIRENZE;FIRENZE;TOSCANA;Sinottica;9
2;6779;11.001142347100767;AREZZO;161720;161720;43.467;11.85;249;11;AREZZO;AREZZO;TOSCANA;Sinottica;9
2;6782;8.002730727127279;FRONTONE;161790;161790;43.517;12.733;574;11;FRONTONE;PESARO E URBINO;MARCHE;Sinottica;11
2;6784;11.216417776561455;PERUGIA;161810;161810;43.083;12.5;205;11;BASTIA;PERUGIA;UMBRIA;Sinottica;10
2;6787;10.896016694033936;FALCONARA;161910;161910;43.617;13.367;10;11;FALCONARA MARITTIMA;ANCONA;MARCHE;Sinottica;11
2;6790;10.18717159277504;M. CALAMITA;161970;161970;42.733;10.4;397;11;CAPOLIVERI;LIVORNO;TOSCANA;Sinottica;9
2;6793;7.123004388714734;RADICOFANI;162040;162040;42.9;11.767;828;11;RADICOFANI;SIENA;TOSCANA;Sinottica;9
