mm;SiteID;climatologico;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;cod_rete;comune;provincia;County;nome_rete;cod_reg
8;6735;17.282598566308245;RONCHI DEI LEGIONAR;161080;161080;45.817;13.483;12;11;RONCHI DEI LEGIONARI;GORIZIA;FRIULI-VENEZIA GIULIA;Sinottica;6
8;6736;21.231462365591398;TRIESTE;161100;161100;45.65;13.75;20;11;TRIESTE;TRIESTE;FRIULI-VENEZIA GIULIA;Sinottica;6
8;6739;18.678638396404168;MONDOVI;161140;161140;44.383;7.817;560;11;MONDOVI';CUNEO;PIEMONTE;Sinottica;1
8;6744;15.612216028687664;PASSO DEI GIOVI;161190;161190;44.633;8.933;475;11;ISOLA DEL CANTONE;GENOVA;LIGURIA;Sinottica;7
8;6747;19.706886293412435;ALBENGA;161220;161220;44.05;8.117;49;11;ORTOVERO;SAVONA;LIGURIA;Sinottica;7
8;6750;18.96336514142966;SARZANA/LUNI;161250;161250;44.083;9.983;10;11;SARZANA;LA SPEZIA;LIGURIA;NA;7
8;6758;9.948697729988053;MONTE CIMONE;161340;161340;44.2;10.7;2173;11;RIOLUNATO;MODENA;EMILIA-ROMAGNA;Sinottica;8
8;6762;19.315137648588994;FERRARA;161380;161380;44.833;11.617;10;11;FERRARA;FERRARA;EMILIA-ROMAGNA;Sinottica;8
8;6763;19.233821777283403;BOLOGNA/BORGO PANIG;161400;161400;44.533;11.3;49;11;BOLOGNA;BOLOGNA;EMILIA-ROMAGNA;Sinottica;8
8;6766;20.28971545336384;PUNTA MARINA;161460;161460;44.45;12.3;6;11;RAVENNA;RAVENNA;EMILIA-ROMAGNA;Sinottica;8
8;6768;17.907007780671876;CERVIA;161480;161480;44.217;12.3;10;11;CESENA;FORLI-CESENA;EMILIA-ROMAGNA;Sinottica;8
8;6769;19.098223876481942;RIMINI;161490;161490;44.033;12.617;13;11;RIMINI;RIMINI;EMILIA-ROMAGNA;Sinottica;8
8;6771;21.571488595009544;CAPO MELE;161530;161530;43.95;8.167;221;11;LAIGUEGLIA;SAVONA;LIGURIA;Sinottica;7
8;6773;18.43047225312075;PISA/S. GIUSTO;161580;161580;43.683;10.383;6;11;PISA;PISA;TOSCANA;Sinottica;9
8;6776;20.024646188072218;MONTE ARGENTARIO;161680;161680;42.383;11.167;631;11;MONTE ARGENTARIO;GROSSETO;TOSCANA;Sinottica;9
8;6777;18.720924731182794;FIRENZE/PERETOLA;161700;161700;43.8;11.2;38;11;FIRENZE;FIRENZE;TOSCANA;Sinottica;9
8;6779;15.44878295499801;AREZZO;161720;161720;43.467;11.85;249;11;AREZZO;AREZZO;TOSCANA;Sinottica;9
8;6782;19.149050505050504;FRONTONE;161790;161790;43.517;12.733;574;11;FRONTONE;PESARO E URBINO;MARCHE;Sinottica;11
8;6784;17.166492151773575;PERUGIA;161810;161810;43.083;12.5;205;11;BASTIA;PERUGIA;UMBRIA;Sinottica;10
8;6787;18.824893585465333;FALCONARA;161910;161910;43.617;13.367;10;11;FALCONARA MARITTIMA;ANCONA;MARCHE;Sinottica;11
8;6790;20.52006855870275;M. CALAMITA;161970;161970;42.733;10.4;397;11;CAPOLIVERI;LIVORNO;TOSCANA;Sinottica;9
8;6793;17.971097809001034;RADICOFANI;162040;162040;42.9;11.767;828;11;RADICOFANI;SIENA;TOSCANA;Sinottica;9
8;6794;18.389182795698925;GROSSETO;162060;162060;42.75;11.067;7;11;GROSSETO;GROSSETO;TOSCANA;Sinottica;9
8;6795;22.047481871986495;CIVITAVECCHIA;162140;162140;42.033;11.833;4;11;CIVITAVECCHIA;ROMA;LAZIO;Sinottica;12
8;6797;17.458984078298702;VITERBO;162160;162160;42.433;12.05;308;11;VITERBO;VITERBO;LAZIO;Sinottica;12
8;6800;12.209754253697524;MONTE TERMINILLO;162190;162190;42.467;12.983;1875;11;CANTALICE;RIETI;LAZIO;Sinottica;12
8;6801;21.007901630885023;RIETI;162210;162210;42.417;12.85;389;11;RIETI;RIETI;LAZIO;NA;12
8;6803;19.968436724565755;VIGNA DI VALLE;162240;162240;42.083;12.217;266;11;BRACCIANO;ROMA;LAZIO;Sinottica;12
8;6810;17.92160548757879;PESCARA;162300;162300;42.433;14.2;11;11;PESCARA;PESCARA;ABRUZZO;Sinottica;13
8;6812;23.41206594982079;TERMOLI;162320;162320;42;15;44;11;TERMOLI;CAMPOBASSO;MOLISE;Sinottica;14
8;6814;18.608474303128347;GUIDONIA;162340;162340;42;12.733;89;11;GUIDONIA MONTECELIO;ROMA;LAZIO;Sinottica;12
8;6815;19.6121729441969;ROMA/URBE;162350;162350;41.95;12.5;24;11;FIUMICINO;ROMA;LAZIO;Sinottica;12
8;6817;19.771562724014338;ROMA/CIAMPINO;162390;162390;41.783;12.583;105;11;FIUMICINO;ROMA;LAZIO;Sinottica;12
8;6819;19.063275071066617;ROMA FIUMICINO;162420;162420;41.8;12.233;3;11;FIUMICINO;ROMA;LAZIO;Sinottica;12
8;6820;19.23380918673466;LATINA;162430;162430;41.55;12.9;26;11;LATINA;LATINA;LAZIO;Sinottica;12
8;6821;17.793924893299753;FROSINONE;162440;162440;41.633;13.3;185;11;FROSINONE;FROSINONE;LAZIO;Sinottica;12
8;6822;19.968008651588185;PRATICA DI MARE;162450;162450;41.65;12.45;21;11;POMEZIA;ROMA;LAZIO;Sinottica;12
8;6826;18.467350856232578;CAMPOBASSO;162520;162520;41.567;14.65;807;11;CAMPOBASSO;CAMPOBASSO;MOLISE;Sinottica;14
8;6827;18.830903225806452;GRAZZANISE;162530;162530;41.05;14.067;10;11;CANCELLO ED ARNONE;CASERTA;CAMPANIA;Sinottica;15
8;6828;18.630770211071287;MONTE S. ANGELO;162580;162580;41.7;15.95;844;11;MONTE SANT'ANGELO;FOGGIA;PUGLIA;Sinottica;16
8;6834;19.225007811971686;AMENDOLA;162610;162610;41.533;15.717;60;11;SAN GIOVANNI ROTONDO;FOGGIA;PUGLIA;Sinottica;16
8;6836;16.420719113190902;TREVICO;162630;162630;41.05;15.233;1093;11;TREVICO;AVELLINO;CAMPANIA;Sinottica;15
8;6839;20.169978494623656;BARI/PALESE MACCHIE;162700;162700;41.133;16.783;49;11;BARI;BARI;PUGLIA;Sinottica;16
8;6841;23.09078482264244;PONZA;162800;162800;40.917;12.95;185;11;PONZA;LATINA;LAZIO;Sinottica;12
8;6844;20.95949997351555;NAPOLI/CAPODICHINO;162890;162890;40.85;14.3;72;11;NAPOLI;NAPOLI;CAMPANIA;Sinottica;15
8;6847;22.973599078341014;CAPRI;162940;162940;40.55;14.2;161;11;ANACAPRI;NAPOLI;CAMPANIA;Sinottica;15
8;6850;22.31298479792362;CAPO PALINURO;163100;163100;40.017;15.283;185;11;CENTOLA;SALERNO;CAMPANIA;Sinottica;15
8;6851;18.27038998063692;GIOIA DEL COLLE;163120;163120;40.767;16.933;350;11;GIOIA DEL COLLE;BARI;PUGLIA;Sinottica;16
8;6853;18.09547807031678;LATRONICO;163160;163160;40.083;16.017;896;11;LATRONICO;POTENZA;BASILICATA;Sinottica;17
8;6856;22.20848108323377;BRINDISI;163200;163200;40.65;17.95;10;11;BRINDISI;BRINDISI;PUGLIA;Sinottica;16
8;6857;25.142922881054535;GROTTAGLIE;163240;163240;40.517;17.4;69;11;GROTTAGLIE;TARANTO;PUGLIA;Sinottica;16
8;6858;21.335440063719634;MARINA DI GINOSA;163250;163250;40.433;16.883;12;11;GINOSA;TARANTO;PUGLIA;Sinottica;16
8;6859;19.73911561460649;LECCE;163320;163320;40.233;18.15;61;11;GALATINA;LECCE;PUGLIA;Sinottica;16
8;6863;20.922962176072776;BONIFATI;163370;163370;39.583;15.883;485;11;BONIFATI;COSENZA;CALABRIA;Sinottica;18
8;6865;13.465862240922549;MONTE SCURO;163440;163440;39.333;16.4;1720;11;CELICO;COSENZA;CALABRIA;Sinottica;18
8;6867;23.21254804188562;CROTONE;163500;163500;39;17.067;161;11;ISOLA DI CAPO RIZZUTO;CROTONE;CALABRIA;Sinottica;18
8;6869;22.997788996320697;S. MARIA DI LEUCA;163600;163600;39.817;18.35;112;11;CASTRIGNANO DEL CAPO;LECCE;PUGLIA;Sinottica;16
8;6870;19.73789247311828;LAMEZIA TERME;163620;163620;38.9;16.25;15;11;LAMEZIA TERME;CATANZARO;CALABRIA;Sinottica;18
8;6874;22.986899556011902;USTICA;164000;164000;38.7;13.183;251;11;USTICA;PALERMO;SICILIA;Sinottica;19
8;6876;23.14510035842294;PALERMO/PUNTA RAISI;164050;164050;38.183;13.1;21;11;CINISI;PALERMO;SICILIA;Sinottica;19
8;6881;24.688193548387098;MESSINA;164200;164200;38.2;15.55;51;11;MESSINA;MESSINA;SICILIA;Sinottica;19
8;6882;23.945062467997953;REGGIO CALABRIA;164220;164220;38.067;15.65;21;11;REGGIO CALABRIA;REGGIO CALABRIA;CALABRIA;Sinottica;18
8;6883;21.098503840245776;TRAPANI/BIRGI;164290;164290;37.917;12.5;14;11;MARSALA;TRAPANI;SICILIA;Sinottica;19
8;6884;18.22657729367407;PRIZZI;164340;164340;37.717;13.433;1035;11;PRIZZI;PALERMO;SICILIA;Sinottica;19
8;6888;19.926895505927764;ENNA;164500;164500;37.567;14.283;965;11;ENNA;ENNA;SICILIA;Sinottica;19
8;6889;23.36196610953007;GELA;164530;164530;37.083;14.217;65;11;GELA;CALTANISSETTA;SICILIA;Sinottica;19
8;6891;20.283954841266798;CATANIA/SIGONELLA;164590;164590;37.4;14.917;22;11;LENTINI;SIRACUSA;SICILIA;Sinottica;19
8;6893;19.984111111111112;CATANIA/FONTANAROSS;164600;164600;37.467;15.05;17;11;CATANIA;CATANIA;SICILIA;Sinottica;19
8;6897;23.569650825310372;PANTELLERIA;164700;164700;36.817;11.967;170;11;PANTELLERIA;TRAPANI;SICILIA;Sinottica;19
8;6901;23.92834674859191;COZZO SPADARO;164800;164800;36.683;15.133;51;11;PORTOPALO DI CAPO PASSERO;SIRACUSA;SICILIA;Sinottica;19
8;6902;25.050543757289567;LAMPEDUSA;164900;164900;35.5;12.6;20;11;LAMPEDUSA E LINOSA;AGRIGENTO;SICILIA;Sinottica;19
8;6906;18.228824372759856;ALGHERO;165200;165200;40.633;8.283;40;11;ALGHERO;SASSARI;SARDEGNA;Sinottica;20
8;6907;21.942663082437278;CAPO CACCIA;165220;165220;40.567;8.167;204;11;ALGHERO;SASSARI;SARDEGNA;Sinottica;20
8;6910;19.34566209368434;OLBIA/COSTA SMERALD;165310;165310;40.9;9.517;13;11;OLBIA;SASSARI;SARDEGNA;Sinottica;20
8;6914;21.786295210166177;CAPO FRASCA;165390;165390;39.75;8.467;95;11;ARBUS;CAGLIARI;SARDEGNA;Sinottica;20
8;6919;20.02925089605735;DECIMOMANNU;165460;165460;39.35;8.967;28;11;VILLASOR;CAGLIARI;SARDEGNA;Sinottica;20
8;6922;22.452458158017766;CAPO BELLAVISTA;165500;165500;39.933;9.717;150;11;TORTOLI';NUORO;SARDEGNA;Sinottica;20
8;6923;20.42090561529271;CAGLIARI/ELMAS;165600;165600;39.25;9.067;5;11;ELMAS;CAGLIARI;SARDEGNA;Sinottica;20
8;6925;23.772581099180496;CAPO CARBONARA;165640;165640;39.1;9.517;118;11;VILLASIMIUS;CAGLIARI;SARDEGNA;Sinottica;20
