mm;SiteID;climatologico;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;cod_rete;comune;provincia;County;nome_rete;cod_reg
2;6686;13.126296296296296;S. VALENTINO ALLA M;160080;160080;46.75;10.533;1461;11;CURON VENOSTA;BOLZANO;TRENTINO-ALTO ADIGE;Sinottica;4
2;6707;37.9732;TORINO/CASELLE;160590;160590;45.217;7.65;287;11;SAN MAURIZIO CANAVESE;TORINO;PIEMONTE;Sinottica;1
2;6709;26.903214285714284;TORINO/BRIC DELLA C;160610;160610;45.033;7.733;710;11;PECETTO TORINESE;TORINO;PIEMONTE;Sinottica;1
2;6711;61.266799999999996;MILANO/MALPENSA;160660;160660;45.617;8.733;211;11;FERNO;VARESE;LOMBARDIA;Sinottica;3
2;6717;47.85153846153846;BERGAMO/ORIO AL SER;160760;160760;45.667;9.7;237;11;ORIO AL SERIO;BERGAMO;LOMBARDIA;Sinottica;3
2;6718;38.87814814814815;MILANO/LINATE;160800;160800;45.433;9.283;103;11;PESCHIERA BORROMEO;MILANO;LOMBARDIA;Sinottica;3
2;6720;48.989629629629626;PIACENZA;160840;160840;44.917;9.733;138;11;SAN GIORGIO PIACENTINO;PIACENZA;EMILIA-ROMAGNA;Sinottica;8
2;6721;47.0732;BRESCIA/GHEDI;160880;160880;45.417;10.283;97;11;GHEDI;BRESCIA;LOMBARDIA;Sinottica;3
2;6723;35.2888;VERONA/VILLAFRANCA;160900;160900;45.383;10.867;68;11;VILLAFRANCA DI VERONA;VERONA;VENETO;Sinottica;5
2;6729;55.1251724137931;TREVISO/ISTRANA;160980;160980;45.683;12.1;46;11;ISTRANA;TREVISO;VENETO;Sinottica;5
2;6730;50.32666666666667;TREVISO/S. ANGELO;160990;160990;45.65;12.183;23;11;QUINTO DI TREVISO;TREVISO;VENETO;Sinottica;5
2;6733;67.0572;VENEZIA/TESSERA;161050;161050;45.5;12.333;6;11;VENEZIA;VENEZIA;VENETO;Sinottica;5
2;6735;60.8808;RONCHI DEI LEGIONAR;161080;161080;45.817;13.483;12;11;RONCHI DEI LEGIONARI;GORIZIA;FRIULI-VENEZIA GIULIA;Sinottica;6
2;6736;68.5364;TRIESTE;161100;161100;45.65;13.75;20;11;TRIESTE;TRIESTE;FRIULI-VENEZIA GIULIA;Sinottica;6
2;6758;73.97708333333334;MONTE CIMONE;161340;161340;44.2;10.7;2173;11;RIOLUNATO;MODENA;EMILIA-ROMAGNA;Sinottica;8
2;6768;48.73653846153846;CERVIA;161480;161480;44.217;12.3;10;11;CESENA;FORLI-CESENA;EMILIA-ROMAGNA;Sinottica;8
2;6769;45.87724137931034;RIMINI;161490;161490;44.033;12.617;13;11;RIMINI;RIMINI;EMILIA-ROMAGNA;Sinottica;8
2;6771;43.582857142857144;CAPO MELE;161530;161530;43.95;8.167;221;11;LAIGUEGLIA;SAVONA;LIGURIA;Sinottica;7
2;6773;59.57689655172414;PISA/S. GIUSTO;161580;161580;43.683;10.383;6;11;PISA;PISA;TOSCANA;Sinottica;9
2;6776;46.8025;MONTE ARGENTARIO;161680;161680;42.383;11.167;631;11;MONTE ARGENTARIO;GROSSETO;TOSCANA;Sinottica;9
2;6779;56.92;AREZZO;161720;161720;43.467;11.85;249;11;AREZZO;AREZZO;TOSCANA;Sinottica;9
2;6782;79.74076923076923;FRONTONE;161790;161790;43.517;12.733;574;11;FRONTONE;PESARO E URBINO;MARCHE;Sinottica;11
2;6790;52.06333333333333;M. CALAMITA;161970;161970;42.733;10.4;397;11;CAPOLIVERI;LIVORNO;TOSCANA;Sinottica;9
2;6794;38.87185185185185;GROSSETO;162060;162060;42.75;11.067;7;11;GROSSETO;GROSSETO;TOSCANA;Sinottica;9
2;6797;55.97538461538461;VITERBO;162160;162160;42.433;12.05;308;11;VITERBO;VITERBO;LAZIO;Sinottica;12
2;6803;72.53269230769232;VIGNA DI VALLE;162240;162240;42.083;12.217;266;11;BRACCIANO;ROMA;LAZIO;Sinottica;12
2;6810;45.61083333333333;PESCARA;162300;162300;42.433;14.2;11;11;PESCARA;PESCARA;ABRUZZO;Sinottica;13
2;6812;20.040344827586207;TERMOLI;162320;162320;42;15;44;11;TERMOLI;CAMPOBASSO;MOLISE;Sinottica;14
2;6819;64.17916666666666;ROMA FIUMICINO;162420;162420;41.8;12.233;3;11;FIUMICINO;ROMA;LAZIO;Sinottica;12
2;6821;84.036;FROSINONE;162440;162440;41.633;13.3;185;11;FROSINONE;FROSINONE;LAZIO;Sinottica;12
2;6822;64.86846153846155;PRATICA DI MARE;162450;162450;41.65;12.45;21;11;POMEZIA;ROMA;LAZIO;Sinottica;12
2;6826;47.93730769230769;CAMPOBASSO;162520;162520;41.567;14.65;807;11;CAMPOBASSO;CAMPOBASSO;MOLISE;Sinottica;14
2;6827;70.47142857142858;GRAZZANISE;162530;162530;41.05;14.067;10;11;CANCELLO ED ARNONE;CASERTA;CAMPANIA;Sinottica;15
2;6828;34.934230769230766;MONTE S. ANGELO;162580;162580;41.7;15.95;844;11;MONTE SANT'ANGELO;FOGGIA;PUGLIA;Sinottica;16
2;6836;40.604615384615386;TREVICO;162630;162630;41.05;15.233;1093;11;TREVICO;AVELLINO;CAMPANIA;Sinottica;15
2;6841;61.047777777777775;PONZA;162800;162800;40.917;12.95;185;11;PONZA;LATINA;LAZIO;Sinottica;12
2;6844;69.54416666666667;NAPOLI/CAPODICHINO;162890;162890;40.85;14.3;72;11;NAPOLI;NAPOLI;CAMPANIA;Sinottica;15
2;6847;57.1408;CAPRI;162940;162940;40.55;14.2;161;11;ANACAPRI;NAPOLI;CAMPANIA;Sinottica;15
2;6851;56.663333333333334;GIOIA DEL COLLE;163120;163120;40.767;16.933;350;11;GIOIA DEL COLLE;BARI;PUGLIA;Sinottica;16
2;6856;58.70153846153846;BRINDISI;163200;163200;40.65;17.95;10;11;BRINDISI;BRINDISI;PUGLIA;Sinottica;16
2;6858;31.96357142857143;MARINA DI GINOSA;163250;163250;40.433;16.883;12;11;GINOSA;TARANTO;PUGLIA;Sinottica;16
2;6859;48.85653846153846;LECCE;163320;163320;40.233;18.15;61;11;GALATINA;LECCE;PUGLIA;Sinottica;16
2;6865;104.3332;MONTE SCURO;163440;163440;39.333;16.4;1720;11;CELICO;COSENZA;CALABRIA;Sinottica;18
2;6869;50.09607142857143;S. MARIA DI LEUCA;163600;163600;39.817;18.35;112;11;CASTRIGNANO DEL CAPO;LECCE;PUGLIA;Sinottica;16
2;6874;54.433461538461536;USTICA;164000;164000;38.7;13.183;251;11;USTICA;PALERMO;SICILIA;Sinottica;19
2;6881;88.774;MESSINA;164200;164200;38.2;15.55;51;11;MESSINA;MESSINA;SICILIA;Sinottica;19
2;6883;49.952666666666666;TRAPANI/BIRGI;164290;164290;37.917;12.5;14;11;MARSALA;TRAPANI;SICILIA;Sinottica;19
2;6888;63.66423076923077;ENNA;164500;164500;37.567;14.283;965;11;ENNA;ENNA;SICILIA;Sinottica;19
2;6889;57.80458333333333;GELA;164530;164530;37.083;14.217;65;11;GELA;CALTANISSETTA;SICILIA;Sinottica;19
2;6891;46.88666666666667;CATANIA/SIGONELLA;164590;164590;37.4;14.917;22;11;LENTINI;SIRACUSA;SICILIA;Sinottica;19
2;6897;66.7823076923077;PANTELLERIA;164700;164700;36.817;11.967;170;11;PANTELLERIA;TRAPANI;SICILIA;Sinottica;19
2;6901;56.53642857142857;COZZO SPADARO;164800;164800;36.683;15.133;51;11;PORTOPALO DI CAPO PASSERO;SIRACUSA;SICILIA;Sinottica;19
2;6907;37.61107142857143;CAPO CACCIA;165220;165220;40.567;8.167;204;11;ALGHERO;SASSARI;SARDEGNA;Sinottica;20
2;6919;51.54769230769231;DECIMOMANNU;165460;165460;39.35;8.967;28;11;VILLASOR;CAGLIARI;SARDEGNA;Sinottica;20
2;6922;32.37269230769231;CAPO BELLAVISTA;165500;165500;39.933;9.717;150;11;TORTOLI';NUORO;SARDEGNA;Sinottica;20
2;6923;33.96076923076923;CAGLIARI/ELMAS;165600;165600;39.25;9.067;5;11;ELMAS;CAGLIARI;SARDEGNA;Sinottica;20
